25000,1,16.456150
25000,2,10.742553
25000,4,9.499792
25000,8,8.087820
25000,16,7.725533
25000,32,7.303163
25000,64,7.240699
30000,1,23.760614
30000,2,15.456902
30000,4,13.689167
30000,8,11.680531
30000,16,11.202970
30000,32,10.574691
30000,64,10.478041
40000,1,44.817729
40000,2,28.966758
40000,4,25.654057
40000,8,21.744056
40000,16,20.884984
40000,32,19.882442
40000,64,19.564121
